,LATITUD,LONGITUD
270,19.6960939653315,-101.162752391223
271,19.7073425,-101.2032619
272,19.6973888,-101.1581959
273,19.6977898899628,-101.158541608695
274,19.6960901018104,-101.162745469545
275,19.6975172004934,-101.15830479466
276,19.6837847,-101.1758066
277,19.6975436,-101.1582331
278,19.7004217,-101.2677404
279,19.4212638,-102.1277993
280,38.1786228331751,-83.4522856225974
281,19.7077382,-101.2169481
282,21.0678555,-101.5955463
283,19.310588,-101.8676093
284,19.8993938,-100.6897795
285,34.1302785,-117.2383081
286,19.8928144,-100.4446834
287,19.8927958,-100.4446933
288,19.2032410243914,-101.709771564176
289,19.0588488,-101.5589793
290,19.6760461,-101.2459395
291,19.9573872227439,-100.170069188215
292,19.3915309,-101.9234707
293,19.7631593571602,-101.195634869553
294,18.9514103,-101.8142755
295,19.6961391,-101.1627448
296,19.6960924216446,-101.162741971121
297,19.6974520393671,-101.158187243425
298,19.6989868,-101.1573118
299,19.7034309,-101.1743778
300,19.7042492,-101.1737583
301,19.6973869,-101.1581524
302,19.7304550181088,-101.207887675158
303,19.6667207,-101.1942853
304,19.7009106,-101.1523463
305,19.7113336577155,-101.188346228602
306,19.7185755,-101.1980037
307,20.7274758150845,-103.552273404881
308,19.7151377,-101.1465316
309,19.6946052690527,-101.16172703123
310,19.7028978565099,-101.117925860631
311,19.5177051666592,-101.600469534148
312,19.4113852,-102.0127748
313,19.7304594268056,-101.207887352399
314,19.7304634094936,-101.207887796787
315,19.7304650822045,-101.207884442472
316,19.6853137414144,-101.222220698442
317,19.7212547,-101.207216
318,19.7083006,-101.1604495
319,19.7025505,-101.1709945
320,19.7297385,-101.1730726
321,19.7232359,-101.1402
